step,grad_norm,step_time
790,0.447385,0.118844
791,0.437953,0.118359
792,0.435919,0.118888
793,0.441449,0.118855
794,0.441065,0.118078
795,0.443872,0.117861
796,0.457947,0.117528
797,0.423011,0.117976
798,0.459091,0.118493
799,0.435090,0.118982
800,0.444601,0.118502
801,0.431440,0.119962
802,0.441173,0.117932
803,0.441492,0.117924
804,0.428357,0.118123
805,0.447113,0.118889
806,0.436676,0.119602
807,0.442174,0.118379
808,0.442484,0.118423
809,0.433570,0.118407
810,0.447099,0.118229
811,0.427008,0.118719
812,0.448728,0.117710
813,0.444230,0.119039
814,0.457498,0.118664
815,0.439458,0.118178
816,0.430974,0.119434
817,0.436401,0.119402
818,0.465331,0.119019
819,0.440048,0.117963
820,0.433777,0.118318
821,0.441288,0.118672
822,0.463208,0.117885
823,0.434495,0.118485
824,0.436570,0.118915
825,0.444165,0.118400
826,0.457247,0.118844
827,0.437592,0.118216
828,0.431591,0.117839
829,0.453864,0.118331
830,0.439154,0.118634
831,0.432773,0.118448
832,0.440583,0.119024
833,0.435114,0.118449
834,0.449851,0.118858
835,0.432295,0.118435
836,0.452406,0.118120
837,0.432216,0.118301
838,0.440187,0.118646
839,0.441047,0.118392
840,0.450320,0.118436
841,0.447573,0.118299
842,0.434215,0.118460
843,0.443438,0.118727
844,0.434785,0.117977
845,0.439656,0.117994
846,0.449929,0.117722
847,0.440076,0.118634
848,0.439864,0.118700
849,0.442362,0.118869
850,0.440832,0.118712
851,0.452721,0.119707
852,0.450418,0.118124
853,0.432905,0.117502
854,0.425349,0.118702
855,0.427526,0.118664
856,0.439809,0.118862
857,0.438715,0.117909
858,0.443780,0.117544
859,0.450510,0.119232
860,0.433374,0.119033
861,0.445454,0.118060
862,0.438571,0.118412
863,0.448126,0.118297
864,0.450909,0.118388
865,0.449923,0.119033
866,0.449456,0.118072
867,0.466496,0.118369
868,0.450257,0.118675
869,0.439628,0.118211
870,0.434489,0.118776
871,0.453960,0.118267
872,0.445409,0.118380
873,0.439503,0.119001
874,0.441985,0.118019
875,0.460112,0.119233
876,0.478422,0.118280
877,0.431399,0.118472
878,0.454047,0.118805
879,0.465986,0.118238
880,0.452692,0.117957
881,0.431529,0.118815
882,0.462769,0.118399
883,0.441192,0.118756
884,0.450524,0.118312
885,0.446809,0.118127
886,0.444569,0.118877
887,0.459256,0.117691
888,0.438491,0.118245
889,0.443406,0.118330
890,0.452124,0.118082
891,0.424562,0.118791
892,0.453041,0.118799
893,0.447191,0.118253
894,0.451054,0.118930
895,0.443095,0.117794
896,0.443890,0.118702
897,0.449103,0.118972
898,0.435720,0.118476
899,0.463143,0.118764
900,0.439334,0.117762
901,0.444360,0.119394
902,0.451038,0.117748
903,0.433371,0.118328
