step,grad_norm,step_time
678,0.282961,0.118589
679,0.268826,0.119014
680,0.276221,0.118239
681,0.295304,0.118586
682,0.283541,0.118654
683,0.300628,0.117996
684,0.299734,0.118428
685,0.303849,0.118624
686,0.307102,0.118584
687,0.288742,0.118829
688,0.327404,0.118561
689,0.296208,0.118563
690,0.282627,0.118706
691,0.300130,0.118253
692,0.304636,0.118694
693,0.265541,0.118198
694,0.322568,0.118696
695,0.289551,0.119178
696,0.280722,0.118686
697,0.290169,0.119120
698,0.288463,0.118299
699,0.286558,0.118250
700,0.276149,0.118561
701,0.287473,0.119579
702,0.280824,0.119030
703,0.294788,0.118828
704,0.285137,0.119017
705,0.290097,0.118735
706,0.305463,0.118022
707,0.284750,0.118102
708,0.281026,0.117926
709,0.326308,0.118573
710,0.284090,0.118950
711,0.311296,0.119160
712,0.290897,0.119178
713,0.286163,0.119228
714,0.287851,0.118176
715,0.294910,0.118652
716,0.259474,0.118531
717,0.292532,0.118659
718,0.270876,0.118488
719,0.264658,0.117729
720,0.272029,0.119695
721,0.315426,0.119460
722,0.273306,0.118707
723,0.277306,0.118464
724,0.285750,0.117421
725,0.266607,0.119089
726,0.276210,0.118739
727,0.285688,0.118210
728,0.275646,0.119056
729,0.312165,0.118323
730,0.305662,0.119280
731,0.279737,0.119016
732,0.318897,0.118008
733,0.288288,0.117824
734,0.274059,0.117984
735,0.318757,0.118679
736,0.292343,0.119042
737,0.286315,0.118600
738,0.313247,0.118924
739,0.272990,0.118551
740,0.288926,0.118214
741,0.279473,0.118334
742,0.268608,0.118260
743,0.272367,0.118638
744,0.270732,0.119250
745,0.265618,0.118369
746,0.267736,0.119240
747,0.271199,0.118397
748,0.259113,0.118544
749,0.268846,0.118605
750,0.270769,0.117825
751,0.273946,0.120665
752,0.291190,0.118744
753,0.262678,0.118655
754,0.300199,0.118013
755,0.297685,0.118688
756,0.272349,0.118023
757,0.268553,0.117938
758,0.281487,0.118820
759,0.265803,0.118823
760,0.273091,0.119581
761,0.282218,0.119009
762,0.264790,0.118460
763,0.297745,0.118496
764,0.277473,0.118628
765,0.283196,0.118504
766,0.260344,0.118517
767,0.277381,0.118258
768,0.272075,0.118428
769,0.291716,0.119326
770,0.258840,0.119077
771,0.260695,0.118460
772,0.265324,0.118315
773,0.272195,0.117865
774,0.289220,0.118788
775,0.268371,0.118730
776,0.274398,0.118517
777,0.289020,0.119085
778,0.277320,0.118442
779,0.302455,0.119347
780,0.262601,0.118781
781,0.274221,0.118592
782,0.286501,0.118439
783,0.290014,0.117650
784,0.267888,0.118755
785,0.338282,0.119073
786,0.302666,0.118239
787,0.272764,0.118863
788,0.320204,0.118618
789,0.279853,0.119314
790,0.284518,0.118445
791,0.272041,0.117908
792,0.253144,0.118436
793,0.278489,0.118794
794,0.284238,0.118554
795,0.276274,0.119789
796,0.287081,0.118244
797,0.282757,0.119181
798,0.274531,0.118526
799,0.287060,0.118325
800,0.288476,0.118791
801,0.272009,0.119879
802,0.352228,0.119041
803,0.271952,0.118088
804,0.265012,0.118609
805,0.267316,0.118888
806,0.267697,0.118213
807,0.278778,0.118771
808,0.258440,0.118346
809,0.259838,0.119157
810,0.282527,0.118912
811,0.257978,0.118145
812,0.262088,0.119064
813,0.258136,0.118531
814,0.266719,0.118567
815,0.260000,0.118181
816,0.265419,0.117993
817,0.254047,0.118636
818,0.277805,0.119014
819,0.279405,0.118870
820,0.276482,0.119039
821,0.274350,0.118260
822,0.275880,0.118172
823,0.268851,0.118508
824,0.259806,0.118323
825,0.276334,0.118584
826,0.265102,0.118480
827,0.269915,0.117937
828,0.250528,0.119586
829,0.274445,0.119096
830,0.256340,0.118422
831,0.261826,0.118553
832,0.264823,0.117879
833,0.258515,0.119080
834,0.255738,0.119052
835,0.254678,0.118210
836,0.263748,0.119060
837,0.268946,0.118141
838,0.262616,0.118246
839,0.250914,0.118837
840,0.297383,0.118138
841,0.272522,0.118247
842,0.260430,0.118232
843,0.284570,0.118505
844,0.266795,0.119160
845,0.275156,0.118723
846,0.275371,0.118582
847,0.247320,0.118758
848,0.301117,0.118361
849,0.272404,0.118538
850,0.257606,0.118670
851,0.282861,0.119503
852,0.297560,0.118611
853,0.259859,0.118938
854,0.270998,0.118409
855,0.271777,0.117981
856,0.278461,0.118894
857,0.266338,0.118371
858,0.271937,0.118386
859,0.265269,0.119006
860,0.259137,0.118426
861,0.267326,0.119449
862,0.260331,0.118459
863,0.265981,0.118297
864,0.284640,0.119096
865,0.280294,0.118733
866,0.258219,0.118443
867,0.277599,0.118393
868,0.319659,0.118545
869,0.266455,0.118986
870,0.272112,0.118153
871,0.245850,0.118303
872,0.251580,0.118516
873,0.269957,0.119171
874,0.259318,0.118455
875,0.275948,0.118600
876,0.275819,0.117829
877,0.275243,0.119308
878,0.310871,0.119241
879,0.265473,0.118531
880,0.275648,0.118509
881,0.262170,0.117785
882,0.270306,0.118899
883,0.257471,0.118867
884,0.255491,0.118207
885,0.259761,0.118437
886,0.273286,0.118151
887,0.284255,0.118923
888,0.267083,0.118778
889,0.255933,0.118295
890,0.277798,0.118734
891,0.272013,0.118076
892,0.267310,0.118689
893,0.257879,0.118924
894,0.266146,0.119115
895,0.269981,0.118442
896,0.258801,0.118007
897,0.258537,0.118904
898,0.264077,0.119164
899,0.277700,0.117909
900,0.281988,0.118353
901,0.253972,0.119617
902,0.274940,0.118477
903,0.270589,0.118173
904,0.256641,0.118513
905,0.267427,0.119523
906,0.272270,0.118037
907,0.261566,0.118531
908,0.267955,0.118573
909,0.271902,0.119177
910,0.250945,0.118909
911,0.294061,0.118382
912,0.272598,0.118301
913,0.257866,0.119382
914,0.275355,0.118568
915,0.288625,0.118752
916,0.261111,0.118186
917,0.261150,0.118884
918,0.297133,0.118631
919,0.265413,0.118324
920,0.288031,0.118639
921,0.254831,0.118682
922,0.256446,0.118327
923,0.269229,0.118582
924,0.258881,0.118895
925,0.255512,0.118033
926,0.252978,0.118632
927,0.256389,0.118770
928,0.266861,0.118571
929,0.252224,0.118316
930,0.263320,0.117818
931,0.247738,0.119091
932,0.256206,0.119071
933,0.254473,0.118790
934,0.259294,0.118352
935,0.254719,0.117259
936,0.253339,0.119052
937,0.279193,0.119253
938,0.258200,0.118121
939,0.263155,0.118610
940,0.258802,0.118246
941,0.245541,0.119089
942,0.253777,0.118713
943,0.261790,0.117864
944,0.241548,0.118704
945,0.254008,0.119096
946,0.260537,0.118653
947,0.243808,0.118750
948,0.276518,0.118439
949,0.247479,0.119334
950,0.257808,0.118109
951,0.243083,0.119686
952,0.268685,0.118718
953,0.248842,0.118996
954,0.256434,0.119164
955,0.242833,0.118789
956,0.299456,0.119022
957,0.263134,0.118166
958,0.294561,0.117707
959,0.255084,0.119172
960,0.263362,0.118716
961,0.282936,0.119256
962,0.253537,0.118892
963,0.284183,0.118725
964,0.252905,0.119118
965,0.266132,0.118227
966,0.259063,0.118135
967,0.251203,0.118114
968,0.265016,0.118247
969,0.285788,0.119346
970,0.267083,0.118998
971,0.245714,0.118700
972,0.293840,0.119023
973,0.260803,0.118276
974,0.263314,0.118372
975,0.258605,0.117978
976,0.266791,0.118389
977,0.282435,0.118808
978,0.272257,0.118538
979,0.264888,0.118610
980,0.258876,0.119249
981,0.276988,0.119001
982,0.274765,0.118464
983,0.254145,0.118161
984,0.275546,0.117767
985,0.253136,0.119179
986,0.252550,0.118735
987,0.264635,0.118908
988,0.262734,0.118500
989,0.250575,0.117819
990,0.257605,0.119020
991,0.256237,0.119146
992,0.270434,0.118219
993,0.259141,0.118658
994,0.256493,0.117741
995,0.249678,0.119590
996,0.243467,0.118927
997,0.252484,0.117853
998,0.256045,0.118645
999,0.253243,0.118365
1000,0.253409,0.118599
1001,0.259649,0.119560
1002,0.238301,0.118990
1003,0.257936,0.119046
1004,0.240375,0.118511
1005,0.253207,0.118336
1006,0.252571,0.118674
1007,0.241872,0.118631
1008,0.253052,0.118537
1009,0.242253,0.118278
1010,0.260339,0.118767
1011,0.256490,0.119367
1012,0.257173,0.118381
1013,0.255619,0.119011
1014,0.253014,0.118421
1015,0.239979,0.118494
1016,0.247848,0.118888
1017,0.260328,0.118565
1018,0.250071,0.119046
1019,0.267174,0.118498
1020,0.263581,0.119015
1021,0.281552,0.118591
1022,0.256769,0.117702
1023,0.268231,0.118587
1024,0.258738,0.118698
1025,0.242826,0.118485
1026,0.258011,0.118731
1027,0.236841,0.118551
1028,0.240669,0.119274
1029,0.251621,0.118754
1030,0.244974,0.118237
1031,0.263321,0.118362
1032,0.263611,0.118474
1033,0.242865,0.118170
1034,0.250256,0.118888
1035,0.270325,0.118865
1036,0.256120,0.118568
1037,0.255269,0.118646
1038,0.315476,0.117846
1039,0.252949,0.119033
1040,0.251268,0.118877
1041,0.254342,0.118190
1042,0.248188,0.118380
1043,0.252011,0.117994
1044,0.256759,0.119386
1045,0.244266,0.119216
1046,0.244056,0.118379
1047,0.258154,0.118943
1048,0.256941,0.117832
1049,0.250656,0.118575
1050,0.257813,0.118864
1051,0.247371,0.119537
1052,0.245570,0.118817
1053,0.256525,0.118709
1054,0.252037,0.118296
1055,0.248867,0.118005
1056,0.244420,0.118887
1057,0.243047,0.118852
1058,0.249083,0.118374
1059,0.250992,0.118763
1060,0.268775,0.118838
1061,0.251727,0.118683
1062,0.263081,0.119058
1063,0.258618,0.118125
1064,0.252467,0.118469
1065,0.258008,0.118911
1066,0.242466,0.118404
1067,0.254265,0.119028
1068,0.242078,0.118860
1069,0.250167,0.118754
1070,0.252716,0.118860
1071,0.263896,0.117982
1072,0.257103,0.118728
1073,0.275078,0.118756
1074,0.247630,0.118550
1075,0.249293,0.118873
1076,0.273949,0.118531
1077,0.244317,0.119019
1078,0.260461,0.118169
1079,0.253377,0.118062
1080,0.234108,0.118171
1081,0.260462,0.118715
1082,0.262992,0.118677
1083,0.245710,0.118895
1084,0.242413,0.119009
1085,0.266307,0.118533
1086,0.247508,0.118254
1087,0.273103,0.117748
1088,0.254979,0.118688
1089,0.245238,0.118885
1090,0.248862,0.118962
1091,0.238904,0.118852
1092,0.240312,0.118740
1093,0.249236,0.118929
1094,0.241038,0.118879
1095,0.258118,0.118495
1096,0.249598,0.118295
1097,0.248423,0.117867
1098,0.251118,0.119162
1099,0.244716,0.119167
1100,0.239033,0.119035
1101,0.237620,0.119857
1102,0.246540,0.118250
1103,0.249358,0.118144
1104,0.239247,0.118026
1105,0.236074,0.119401
1106,0.252771,0.119233
1107,0.241297,0.118606
1108,0.252507,0.119011
1109,0.253595,0.118546
1110,0.242261,0.118583
1111,0.248966,0.118534
1112,0.245156,0.118033
1113,0.245333,0.119327
1114,0.252488,0.118494
1115,0.247160,0.119038
1116,0.230487,0.119054
1117,0.243270,0.118540
1118,0.246700,0.118510
1119,0.251241,0.118397
1120,0.247849,0.118558
1121,0.259546,0.119422
1122,0.236614,0.118462
1123,0.252739,0.118867
1124,0.255206,0.119003
1125,0.233404,0.118450
1126,0.243360,0.119005
1127,0.241421,0.118523
1128,0.230869,0.118484
1129,0.247738,0.119041
1130,0.234945,0.118790
1131,0.244948,0.119176
1132,0.235414,0.118760
1133,0.245685,0.118725
1134,0.257705,0.118629
1135,0.240743,0.118005
1136,0.240950,0.118683
1137,0.261791,0.118919
1138,0.241236,0.118982
1139,0.267133,0.118898
1140,0.252998,0.118521
1141,0.232444,0.119216
1142,0.241649,0.118578
1143,0.245167,0.118242
1144,0.242048,0.118855
1145,0.232584,0.118856
1146,0.252496,0.118937
1147,0.249496,0.118904
1148,0.242420,0.118404
1149,0.248694,0.118934
1150,0.245068,0.118732
