step,grad_norm,step_time
411,0.332830,0.105592
412,0.371949,0.105898
413,0.357731,0.105957
414,0.399471,0.106916
415,0.386382,0.106134
416,0.427507,0.106543
417,0.373552,0.109144
418,0.395204,0.106458
419,0.451968,0.105737
420,0.376274,0.105454
421,0.385613,0.105259
422,0.395620,0.106369
423,0.393990,0.106730
424,0.368475,0.106333
425,0.384345,0.107425
426,0.366047,0.106436
427,0.363387,0.106928
428,0.345503,0.106297
429,0.348769,0.105613
430,0.351382,0.105353
431,0.370979,0.106265
432,0.389429,0.106565
433,0.360699,0.106307
434,0.364900,0.106772
435,0.342557,0.106919
436,0.383220,0.106816
437,0.361175,0.106043
438,0.357485,0.105188
439,0.373961,0.105129
440,0.379519,0.106675
441,0.347035,0.106587
442,0.360329,0.105922
443,0.346810,0.106960
444,0.401993,0.107163
445,0.346645,0.107330
446,0.385635,0.106455
447,0.429634,0.105779
448,0.430704,0.105284
449,0.379396,0.105851
450,0.386915,0.105987
451,0.390975,0.107345
452,0.387278,0.105854
453,0.373261,0.107031
454,0.375569,0.106435
455,0.363292,0.106928
456,0.356246,0.105903
457,0.355185,0.106017
458,0.430304,0.105589
459,0.333477,0.107332
460,0.442626,0.107109
461,0.426220,0.106428
462,0.362023,0.109120
463,0.347290,0.105860
464,0.336890,0.105363
465,0.344918,0.106141
466,0.345414,0.106101
467,0.383269,0.105774
468,0.330828,0.107184
469,0.339756,0.114474
470,0.348800,0.104948
471,0.339448,0.105365
472,0.400109,0.107754
473,0.392383,0.105452
474,0.350290,0.105019
475,0.521626,0.107435
476,0.333556,0.105236
477,0.403928,0.107572
478,0.358779,0.107335
479,0.362283,0.106895
480,0.345484,0.105765
481,0.341690,0.105943
482,0.336538,0.106266
483,0.342996,0.105680
484,0.343848,0.104777
485,0.342606,0.105731
486,0.343729,0.106693
487,0.315674,0.107322
488,0.372166,0.106990
489,0.378838,0.106243
490,0.422083,0.107819
491,0.370435,0.106054
492,0.384454,0.106027
493,0.369355,0.105457
494,0.383731,0.105411
495,0.349434,0.106528
496,0.335073,0.107166
497,0.361903,0.107067
498,0.365461,0.106335
499,0.341103,0.106082
500,0.343039,0.106635
501,0.338785,0.105695
502,0.339722,0.105626
503,0.368251,0.105966
504,0.345670,0.106541
505,0.406011,0.106835
506,0.367656,0.105991
507,0.373482,0.106451
508,0.375440,0.106169
509,0.391588,0.106763
510,0.381178,0.106305
511,0.369095,0.105987
512,0.354979,0.105897
513,0.364603,0.121021
514,0.387341,0.105393
515,0.330270,0.104958
516,0.375145,0.105265
517,0.333618,0.105940
518,0.379547,0.106659
519,0.337990,0.106581
520,0.350334,0.106048
521,0.368865,0.107163
522,0.331249,0.107616
523,0.338474,0.106330
524,0.347829,0.105440
525,0.311229,0.105394
526,0.336453,0.106410
527,0.326423,0.106475
528,0.312277,0.105995
529,0.352392,0.106354
530,0.319307,0.106935
531,0.347030,0.107193
532,0.338635,0.106276
533,0.368809,0.105572
534,0.323356,0.105564
535,0.344388,0.106033
536,0.352046,0.106574
537,0.324240,0.106707
538,0.376498,0.106738
539,0.351927,0.107211
540,0.320327,0.107398
541,0.336062,0.106589
542,0.381304,0.106013
543,0.322301,0.105205
544,0.376899,0.105657
545,0.325250,0.106172
546,0.345345,0.106152
547,0.350734,0.106569
548,0.330209,0.106563
549,0.327376,0.107103
550,0.339251,0.107113
551,0.326065,0.106408
552,0.369919,0.105697
553,0.325315,0.107443
554,0.378252,0.106403
555,0.335024,0.105874
556,0.339617,0.107727
557,0.326715,0.106833
558,0.333065,0.106417
559,0.334111,0.106954
560,0.330305,0.105836
561,0.314831,0.106193
562,0.321699,0.108448
563,0.319455,0.105500
564,0.321460,0.106191
565,0.349061,0.106443
566,0.317728,0.105477
567,0.369190,0.106682
568,0.338926,0.106623
569,0.343589,0.105951
570,0.309178,0.106691
571,0.386633,0.106304
572,0.356864,0.105963
573,0.344035,0.106148
574,0.326486,0.106431
575,0.327813,0.106525
576,0.336221,0.106439
577,0.344612,0.106657
578,0.347255,0.115420
579,0.318786,0.105549
580,0.336100,0.105938
581,0.335920,0.105197
582,0.317420,0.105082
583,0.333953,0.106060
584,0.300438,0.106275
585,0.337668,0.106852
586,0.351637,0.107554
587,0.319320,0.107472
588,0.347029,0.106218
589,0.313624,0.106106
590,0.349074,0.106030
591,0.319130,0.105857
592,0.332108,0.105276
593,0.319866,0.105753
594,0.330458,0.106638
595,0.317411,0.106995
596,0.351602,0.106732
597,0.358070,0.106244
598,0.322832,0.106363
599,0.322660,0.106249
600,0.325800,0.105671
601,0.358316,0.107289
602,0.333406,0.106294
603,0.314878,0.106758
604,0.335541,0.107002
605,0.295812,0.106665
606,0.315882,0.105933
607,0.339854,0.105789
608,0.318816,0.105635
609,0.334939,0.106313
610,0.326750,0.120043
611,0.303608,0.105831
612,0.340772,0.105191
613,0.338484,0.106970
614,0.363018,0.106140
615,0.315157,0.105903
616,0.351136,0.105999
617,0.334643,0.110736
618,0.308973,0.105649
619,0.328073,0.106244
620,0.300383,0.106392
621,0.374753,0.106032
622,0.360289,0.110182
623,0.345449,0.105663
624,0.312690,0.106245
625,0.312672,0.106762
626,0.330370,0.106471
627,0.324211,0.106824
628,0.297036,0.106328
629,0.330525,0.106606
630,0.333443,0.106482
631,0.335056,0.105022
632,0.357770,0.105604
633,0.321310,0.111331
634,0.340232,0.105202
635,0.334950,0.106138
636,0.322517,0.106573
637,0.325246,0.106605
638,0.326833,0.106597
639,0.319540,0.110505
640,0.303268,0.105898
641,0.327516,0.107094
642,0.320109,0.106413
643,0.311099,0.105798
644,0.325061,0.105695
645,0.340100,0.106678
646,0.354198,0.106066
647,0.324489,0.106609
648,0.337079,0.106325
649,0.324184,0.106317
650,0.329978,0.107051
651,0.314830,0.106328
652,0.323674,0.105018
653,0.326566,0.106520
654,0.322406,0.106470
655,0.311448,0.106883
656,0.334073,0.106407
657,0.308140,0.112849
658,0.337477,0.105834
659,0.321926,0.106017
660,0.320039,0.105619
661,0.370018,0.105771
662,0.316299,0.106450
663,0.375272,0.106321
664,0.326986,0.106435
665,0.326836,0.106914
666,0.315441,0.107148
667,0.298451,0.106761
668,0.345802,0.105663
669,0.317858,0.108019
670,0.336075,0.105430
671,0.325704,0.106646
672,0.309107,0.107146
673,0.317148,0.106043
674,0.296879,0.106913
675,0.282427,0.106952
676,0.293921,0.105482
