step,grad_norm,step_time
442,0.328258,0.114496
443,0.322312,0.115507
444,0.342022,0.116073
445,0.344047,0.116303
446,0.381127,0.113985
447,0.331994,0.115644
448,0.351157,0.116398
449,0.371609,0.116264
450,0.342059,0.114916
451,0.369438,0.115610
452,0.368718,0.114856
453,0.374765,0.116627
454,0.384528,0.116173
455,0.332005,0.114606
456,0.345200,0.114658
457,0.337097,0.115852
458,0.342401,0.115731
459,0.326193,0.114941
460,0.323995,0.116407
461,0.311661,0.117026
462,0.344306,0.115002
463,0.320280,0.115168
464,0.336832,0.114770
465,0.327923,0.116173
466,0.332324,0.116248
467,0.336424,0.115103
468,0.310170,0.115687
469,0.325455,0.116435
470,0.322442,0.116563
471,0.320691,0.115202
472,0.347963,0.114509
473,0.310747,0.115659
474,0.353600,0.117062
475,0.329432,0.114843
476,0.305471,0.115222
477,0.311410,0.116508
478,0.320593,0.115486
479,0.301116,0.115114
480,0.321472,0.114684
481,0.317753,0.115986
482,0.315671,0.116333
483,0.302849,0.114804
484,0.314070,0.115336
485,0.306228,0.116549
486,0.328502,0.116054
487,0.315650,0.114732
488,0.333582,0.115159
489,0.299981,0.115965
490,0.325373,0.116365
491,0.312469,0.114881
492,0.335636,0.115778
493,0.343284,0.116380
494,0.342050,0.115082
495,0.357866,0.115894
496,0.298911,0.115221
497,0.362235,0.114813
498,0.315616,0.116032
499,0.337205,0.116461
500,0.316868,0.114687
501,0.306251,0.114696
502,0.339106,0.115355
503,0.321498,0.116505
504,0.308378,0.116329
505,0.314005,0.114602
506,0.330640,0.116113
507,0.334886,0.116129
508,0.295679,0.116402
509,0.330004,0.114128
510,0.330309,0.115572
511,0.320671,0.116361
512,0.326621,0.115945
513,0.311144,0.115153
514,0.334114,0.116423
515,0.313868,0.116531
516,0.362601,0.115216
517,0.306252,0.114908
518,0.328186,0.115767
519,0.321074,0.116267
520,0.307399,0.115974
521,0.312169,0.114815
522,0.302041,0.115960
523,0.315963,0.116235
524,0.323909,0.116534
525,0.312936,0.114990
526,0.314446,0.115014
527,0.323051,0.116374
528,0.296781,0.116255
529,0.325224,0.114847
530,0.320262,0.116368
531,0.323826,0.115967
532,0.303618,0.114810
533,0.329907,0.114740
534,0.303199,0.115916
535,0.315596,0.116258
536,0.303480,0.115186
537,0.297705,0.115178
538,0.317758,0.116491
539,0.316196,0.116300
540,0.308349,0.115873
541,0.320015,0.114255
542,0.300799,0.115931
543,0.294313,0.116724
544,0.328511,0.115872
545,0.293025,0.115038
546,0.299016,0.116095
547,0.326888,0.116379
548,0.296426,0.115295
549,0.299896,0.114327
550,0.312096,0.115964
551,0.295360,0.115697
552,0.323378,0.115993
553,0.316357,0.116969
554,0.323896,0.115433
555,0.309880,0.115036
556,0.312602,0.116711
557,0.355320,0.116210
558,0.291801,0.115895
559,0.307820,0.114466
560,0.304446,0.115529
561,0.299277,0.116827
562,0.299603,0.116614
563,0.295342,0.116224
564,0.305714,0.114914
565,0.289239,0.116767
566,0.301503,0.115962
567,0.315027,0.114866
568,0.300916,0.117740
569,0.287862,0.116984
570,0.301868,0.117164
571,0.333705,0.117357
572,0.315228,0.116300
573,0.351097,0.116787
574,0.311710,0.115248
575,0.299608,0.114538
576,0.351216,0.116049
577,0.307301,0.117029
578,0.322447,0.115308
579,0.320406,0.115093
580,0.299983,0.116095
581,0.315544,0.115969
582,0.320173,0.116377
583,0.287462,0.113750
584,0.309496,0.115123
585,0.293335,0.117098
586,0.314879,0.116696
587,0.317487,0.114837
588,0.291105,0.115345
589,0.309139,0.115883
590,0.296410,0.116758
591,0.296997,0.114283
592,0.303232,0.116301
