step,grad_norm,step_time
386,1.233612,0.098602
387,0.917819,0.098885
388,0.869510,0.098514
389,0.949490,0.098276
390,8.386305,0.098407
391,0.961203,0.098569
392,1.061373,0.098675
393,1.256003,0.098773
394,0.949253,0.098053
395,0.882861,0.098730
396,0.867500,0.098654
397,0.845035,0.098783
398,0.901948,0.098361
399,0.882889,0.098845
400,0.851560,0.098318
401,0.845620,0.098657
402,0.833659,0.098240
403,0.817089,0.098082
404,0.831105,0.098140
405,0.804420,0.098672
406,0.820277,0.097852
407,0.858716,0.097901
408,0.864934,0.098576
409,0.811765,0.097936
410,0.949296,0.098121
411,0.861896,0.097756
412,0.852644,0.098259
413,0.803166,0.098455
414,0.841428,0.098506
415,0.804449,0.098422
416,0.820565,0.098351
417,0.772887,0.098135
418,0.830305,0.098077
419,0.792421,0.098102
420,1.006899,0.098221
421,0.802072,0.098022
422,0.808588,0.097597
423,0.874811,0.098339
424,0.843718,0.098209
425,0.837137,0.098514
426,0.784589,0.097975
427,6.499807,0.097702
428,1.048190,0.097998
429,0.824118,0.098244
430,0.795657,0.099185
431,0.853179,0.098329
432,0.787611,0.098352
433,0.812889,0.098222
434,0.848696,0.098824
435,0.801927,0.098388
436,0.856455,0.099158
437,0.829128,0.097701
438,0.850872,0.098699
439,0.839012,0.097889
440,1.004198,0.099095
441,0.824101,0.098229
442,0.909974,0.098414
443,0.815105,0.098260
444,0.904931,0.099246
445,0.882673,0.098026
446,1.014738,0.098942
447,0.847247,0.097735
448,0.905881,0.098318
449,0.890526,0.097915
450,0.895839,0.098777
451,0.990299,0.098783
452,0.808596,0.098611
453,0.892440,0.097780
454,0.838332,0.098807
455,0.855002,0.097525
456,0.863496,0.098519
457,0.864200,0.098114
458,0.906947,0.098281
459,0.772639,0.098130
460,0.834408,0.098033
461,0.843619,0.098055
462,0.822234,0.098281
463,0.801690,0.098354
464,0.813497,0.098390
465,0.807110,0.097820
466,0.814233,0.098487
467,0.845256,0.097639
468,0.831903,0.098582
469,0.846809,0.097601
470,0.795043,0.098060
471,410.855438,0.097675
472,0.884057,0.099444
473,0.805548,0.097828
474,0.834759,0.098072
475,0.813927,0.097838
476,0.849936,0.098695
477,0.841844,0.098577
478,0.790877,0.098785
479,0.784117,0.098577
480,0.832439,0.098656
481,0.815224,0.098334
482,0.797586,0.098352
483,0.779451,0.098509
484,0.833538,0.098120
485,0.803991,0.098654
486,0.787865,0.097957
487,0.824386,0.098414
488,0.803975,0.098621
489,0.798692,0.099062
490,0.883553,0.098176
491,0.838945,0.098921
492,0.904969,0.098240
493,0.840327,0.098897
494,0.870329,0.098017
495,0.838484,0.098795
496,0.870865,0.097964
497,0.831882,0.098356
498,0.859791,0.099248
499,0.838821,0.098369
500,0.843490,0.098129
501,0.804463,0.097079
502,0.832033,0.097929
503,0.879572,0.098318
504,0.764352,0.098035
505,0.961216,0.097968
506,0.853745,0.098424
507,0.867001,0.098206
508,0.837401,0.098332
509,0.916215,0.097760
510,0.808724,0.098673
511,0.827127,0.098117
512,0.803643,0.098341
513,0.831159,0.098463
514,0.826087,0.098234
515,0.756731,0.098386
516,0.856547,0.098523
517,0.780422,0.098468
518,0.799761,0.097973
519,0.949041,0.097888
520,0.802791,0.097789
521,0.778278,0.097912
522,1.396539,0.097510
523,0.819670,0.098310
524,0.776825,0.098272
525,0.797706,0.097869
526,0.788258,0.098212
527,0.778054,0.098596
528,0.753036,0.098608
529,0.829212,0.098467
530,0.818870,0.098415
531,0.792975,0.098103
532,0.776489,0.098352
533,0.826759,0.098344
534,0.780768,0.097998
535,0.841328,0.097614
536,1.926668,0.098351
537,0.798547,0.098038
538,0.783071,0.099190
539,0.768577,0.098222
540,0.794021,0.099169
541,0.804726,0.097827
542,0.764738,0.098808
543,0.789216,0.098006
544,0.828878,0.098526
545,0.768615,0.097866
546,0.760127,0.098798
547,0.867085,0.098039
548,0.758970,0.098976
549,0.804921,0.098373
550,0.794702,0.098383
551,0.789814,0.098332
552,0.833487,0.098357
553,0.774680,0.098197
554,0.804967,0.097820
555,0.765647,0.097744
556,0.836206,0.098319
557,0.819377,0.098338
558,0.803332,0.098154
559,0.841237,0.097813
560,0.766903,0.098946
561,0.802389,0.097980
562,0.759150,0.098367
563,0.799935,0.098199
564,0.796242,0.098393
565,0.769129,0.097648
566,0.801892,0.098361
567,0.823403,0.097886
568,7.152730,0.098385
569,0.894284,0.098051
570,0.781750,0.098621
571,0.944877,0.097944
572,0.881535,0.098610
573,0.964376,0.098066
574,0.815914,0.098299
575,0.772244,0.098177
576,0.904174,0.098276
577,0.804272,0.098375
578,0.824230,0.098578
579,0.885337,0.098836
580,0.751580,0.098270
581,0.820963,0.098234
582,0.817268,0.098393
583,0.749222,0.099126
584,0.866463,0.098295
585,0.744943,0.098138
586,0.785643,0.098082
587,0.778295,0.098802
588,0.741133,0.098133
589,0.788888,0.098862
590,0.776536,0.098324
591,0.818935,0.098871
592,0.801898,0.098604
593,0.786825,0.098906
594,0.721243,0.097747
595,0.751493,0.098055
596,0.766352,0.099009
597,0.770594,0.098323
598,0.759398,0.098083
599,0.748341,0.098320
600,0.746553,0.098693
601,0.845944,0.098398
602,0.785182,0.097773
603,0.734886,0.097850
604,0.779565,0.098424
605,0.763254,0.098189
606,0.764883,0.098105
607,0.785395,0.098098
608,0.768013,0.098530
609,0.772651,0.098665
610,0.807320,0.098218
611,0.772910,0.098183
612,0.801620,0.097725
613,0.802833,0.098217
614,0.740726,0.097747
615,0.783903,0.098245
616,0.788905,0.098037
617,0.766476,0.097908
618,0.777262,0.098583
619,0.775689,0.098563
620,0.780122,0.098051
621,0.810289,0.098250
622,0.752243,0.098191
623,0.789154,0.098115
624,0.767490,0.098959
625,0.759763,0.098086
626,0.814137,0.098558
627,0.853161,0.098382
628,0.761034,0.098947
629,0.761959,0.098331
630,0.817238,0.098828
631,0.800564,0.098147
632,0.942510,0.098973
633,0.775360,0.097938
634,0.880992,0.098462
635,0.929123,0.098075
636,0.753442,0.098451
637,0.876522,0.097755
638,0.746753,0.099022
639,0.814944,0.097967
640,0.765627,0.099154
641,0.795931,0.098013
642,0.783239,0.098452
643,0.739195,0.097894
644,0.795154,0.098423
645,0.769073,0.098023
646,0.740655,0.098480
647,0.802113,0.098098
648,0.755122,0.098673
649,0.766144,0.098301
650,0.743613,0.098432
651,0.772839,0.098086
652,0.774921,0.098419
653,0.758628,0.098205
654,0.771622,0.098205
655,0.776495,0.097880
656,0.811256,0.098185
657,0.758934,0.098184
658,0.795901,0.098715
659,0.771538,0.097682
660,0.740486,0.098233
661,0.741849,0.097664
662,0.776861,0.098325
663,0.776389,0.098393
664,0.785331,0.098194
665,0.791322,0.097521
666,0.760639,0.098266
667,0.775644,0.098493
668,0.894448,0.098343
669,0.831024,0.098041
670,0.809897,0.098666
671,0.756368,0.098507
672,0.774937,0.098468
673,0.753025,0.098304
674,0.738504,0.098105
675,0.743298,0.098273
676,0.805903,0.098181
677,0.782314,0.098412
678,0.782847,0.098099
679,0.758205,0.098693
680,0.764612,0.097920
681,0.769139,0.098497
682,0.760446,0.098291
683,0.740589,0.098950
684,0.775220,0.098130
685,0.764407,0.098143
686,0.781753,0.098062
687,0.812106,0.098225
688,0.844319,0.098214
689,0.771966,0.098599
690,0.765961,0.098041
691,0.753598,0.098257
692,0.758253,0.098878
693,0.752793,0.097980
694,0.787945,0.098282
695,0.756510,0.098395
696,0.749153,0.098455
697,0.707701,0.097824
698,0.739066,0.098611
699,0.794981,0.098034
700,0.739717,0.098925
701,0.770320,0.098277
702,0.743702,0.098003
703,0.753669,0.098190
704,0.743768,0.098340
705,0.754127,0.098308
706,0.746760,0.097840
707,0.741934,0.098000
708,0.732872,0.098132
709,0.742202,0.097785
710,0.757643,0.097568
711,0.778358,0.097846
712,0.748221,0.097799
713,0.742213,0.097946
714,0.781024,0.098670
715,0.739232,0.098109
716,0.772115,0.098901
717,0.805119,0.098577
718,0.703118,0.098848
719,0.717897,0.097919
720,0.732916,0.099111
721,0.768551,0.097848
722,0.824695,0.098703
723,0.729176,0.098164
724,0.831419,0.099463
725,0.755938,0.098377
726,0.774213,0.099438
727,0.741956,0.098411
728,0.739548,0.099189
729,0.745990,0.097704
730,0.739956,0.098183
731,0.773828,0.097813
732,0.765532,0.098587
733,0.756202,0.097947
734,0.754061,0.098700
735,0.777861,0.098262
736,0.766719,0.099069
737,0.768395,0.098101
738,0.773412,0.098819
739,0.735502,0.097597
740,0.786289,0.098083
741,0.759366,0.098144
742,0.741271,0.098738
743,0.790876,0.098178
744,0.732397,0.098779
745,0.736597,0.098565
746,0.737717,0.098446
747,0.727949,0.098414
748,0.747122,0.098577
749,0.707439,0.097587
750,0.752029,0.097517
751,0.737451,0.098357
752,0.761221,0.098755
753,0.728816,0.098218
754,0.760528,0.098582
755,0.750901,0.097994
756,0.741717,0.098557
757,0.727446,0.097887
758,0.772038,0.097724
759,0.740189,0.097502
760,0.730323,0.098320
761,0.769474,0.097933
762,0.732716,0.098568
763,0.771701,0.098193
764,0.754562,0.098936
765,0.748428,0.099207
766,0.698497,0.098745
767,0.725904,0.098488
768,0.745975,0.098338
769,0.748473,0.097521
770,0.743793,0.097729
771,0.725494,0.099091
772,0.718694,0.098285
773,0.767114,0.098608
774,0.739996,0.098568
775,0.738077,0.099346
776,0.717141,0.098523
777,0.741716,0.098800
778,0.767218,0.098203
779,0.741785,0.098251
780,0.748561,0.098255
781,0.700295,0.098620
782,0.697178,0.098224
783,0.737627,0.098747
784,0.797234,0.098530
785,0.774058,0.098735
786,0.771622,0.098137
787,0.756663,0.098527
788,0.751301,0.098270
789,0.746465,0.097882
790,0.706189,0.098287
791,0.750522,0.098460
792,0.734761,0.098431
793,0.739284,0.097959
794,0.736571,0.098566
795,0.700183,0.098813
796,0.814437,0.098573
797,0.692954,0.098248
798,0.775187,0.098215
799,0.706428,0.097777
800,0.738160,0.098514
801,0.722852,0.098444
802,0.857816,0.098093
803,0.740452,0.098248
804,0.733326,0.097971
805,0.733965,0.098312
806,0.735578,0.097657
807,0.775012,0.097769
808,0.764169,0.097871
809,0.724004,0.097600
810,0.776827,0.098004
811,0.780344,0.098437
812,0.753340,0.098513
813,0.779847,0.098111
814,0.710095,0.098920
815,0.735975,0.098379
816,0.749797,0.098576
817,0.722744,0.098139
818,0.761353,0.098294
819,0.832799,0.097434
820,0.765311,0.098617
821,0.765133,0.098038
822,0.733866,0.098692
823,0.732834,0.098253
824,0.713943,0.099471
825,0.752570,0.098429
826,0.741352,0.099077
827,0.736072,0.098401
828,0.727593,0.098835
829,0.728209,0.097665
830,0.713004,0.098580
831,0.731690,0.097660
832,0.732353,0.098514
833,0.724372,0.097932
834,0.752491,0.098720
835,0.726152,0.098406
836,0.738419,0.098612
837,0.700163,0.098324
838,0.733785,0.098795
839,0.707895,0.097977
840,0.765373,0.098287
841,0.705584,0.097894
842,0.736731,0.098368
843,0.768992,0.098177
844,0.729309,0.098600
845,0.782067,0.098108
846,0.781281,0.098146
847,0.757724,0.098125
848,0.823120,0.098493
849,0.674891,0.098132
850,0.707446,0.097784
851,0.723467,0.098055
852,0.731676,0.098753
853,0.723188,0.097606
854,0.762402,0.098363
855,0.711093,0.098154
856,0.756544,0.098631
857,0.737995,0.098426
858,0.745406,0.098079
859,0.749377,0.098005
860,0.704868,0.098396
861,0.716192,0.098152
862,0.703049,0.098481
863,0.732937,0.098566
864,0.728092,0.098320
865,0.752146,0.098536
866,0.721088,0.098274
867,0.713721,0.098396
868,0.761037,0.098035
869,0.753356,0.098739
870,0.721091,0.098357
871,0.675872,0.099146
872,0.727257,0.098410
873,0.757297,0.098243
874,0.728113,0.098072
875,0.753104,0.098960
876,0.777909,0.098562
877,0.736109,0.098858
878,0.824238,0.098142
879,0.783969,0.098235
880,0.747798,0.098213
881,0.720066,0.098187
882,0.723696,0.098365
883,0.704931,0.098158
884,0.728036,0.098212
885,0.695955,0.098262
886,0.719241,0.098233
887,0.729088,0.098460
888,0.731249,0.098335
889,0.715028,0.098639
890,0.716638,0.098422
891,0.692219,0.098159
892,0.688942,0.098745
893,0.695090,0.097674
894,0.718853,0.098248
895,0.716328,0.098314
896,0.713481,0.098658
897,0.727917,0.097707
898,0.736924,0.098113
899,0.724546,0.098183
